"population","g_date","total_waste","dry_waste","wet_waste","geom_id","weight"
4865.30,"2021-05-23",1456.71,483.16,306.43,7,0.27
8347.52,"2021-05-23",1507.85,289.85,1325.13,8,0.27
8661.24,"2021-05-23",464.14,371.86,655.87,9,0.29
1991.88,"2021-05-23",526.51,467.20,1763.87,10,0.25
4312.79,"2021-05-23",346.61,41.64,914.66,11,0.22
7856.70,"2021-05-23",740.48,277.48,1807.19,12,0.25
2911.85,"2021-05-23",1862.92,96.15,1659.11,13,0.24
479.20,"2021-05-24",1687.67,378.44,578.15,1,0.29
3776.48,"2021-05-24",1140.48,9.33,15.98,2,0.27
6577.68,"2021-05-24",1925.32,116.18,370.80,3,0.24
2767.27,"2021-05-24",281.25,183.53,268.79,4,0.28
8270.14,"2021-05-24",1487.04,90.05,1394.75,5,0.26
1532.06,"2021-05-24",2656.25,103.44,1100.58,6,0.25
4440.83,"2021-05-24",703.46,79.78,485.82,7,0.24
9273.30,"2021-05-24",1436.80,310.71,2057.57,8,0.29
2305.76,"2021-05-24",1000.87,632.26,1255.53,9,0.30
305.15,"2021-05-24",256.01,389.01,1199.90,10,0.28
121.25,"2021-05-24",1533.77,470.08,1800.67,11,0.25
549.95,"2021-05-24",2790.60,135.53,495.93,12,0.29
8589.24,"2021-05-24",2047.75,436.62,352.80,13,0.23
9743.67,"2021-05-25",1045.88,23.68,1518.49,1,0.24
3009.56,"2021-05-25",337.12,689.56,2075.88,2,0.24
4791.69,"2021-05-25",350.18,26.97,1831.14,3,0.24
7504.83,"2021-05-25",2235.70,544.72,926.60,4,0.29
3873.63,"2021-05-25",290.55,39.42,1090.81,5,0.28
3643.65,"2021-05-25",707.87,210.57,693.90,6,0.23
2669.59,"2021-05-25",91.17,435.89,1414.49,7,0.29
2656.09,"2021-05-25",708.83,374.61,1058.14,8,0.24
3684.38,"2021-05-25",1496.93,695.71,63.66,9,0.23
4296.71,"2021-05-25",871.98,224.36,1411.46,10,0.24
1720.16,"2021-05-25",1713.66,176.54,457.11,11,0.27
865.75,"2021-05-25",1298.21,223.39,74.32,12,0.26
8626.98,"2021-05-25",13.46,272.27,836.47,13,0.26
5165.41,"2021-05-26",289.41,595.71,303.44,1,0.29
8358.77,"2021-05-26",2361.44,600.61,590.64,2,0.27
4078.59,"2021-05-26",2219.63,135.05,153.03,3,0.29
9266.44,"2021-05-26",2050.19,664.31,610.26,4,0.24
9367.78,"2021-05-26",2418.50,410.12,360.32,5,0.24
1228.50,"2021-05-26",320.99,564.70,1251.99,6,0.22
3237.93,"2021-05-26",609.56,165.50,1850.80,7,0.28
1732.65,"2021-05-26",25.89,432.13,678.02,8,0.23
4486.80,"2021-05-26",835.60,101.70,2052.65,9,0.27
80.88,"2021-05-26",1804.77,304.13,692.83,10,0.23
709.65,"2021-05-26",760.86,344.58,1668.53,11,0.28
749.10,"2021-05-26",2034.22,596.28,273.10,12,0.29
4458.11,"2021-05-26",376.31,139.22,1575.37,13,0.21
8582.32,"2021-05-27",1150.08,527.57,803.35,1,0.23
737.13,"2021-05-27",764.52,147.00,1203.32,2,0.28
4822.41,"2021-05-27",2704.63,314.73,107.56,3,0.27
2506.25,"2021-05-27",2276.63,578.99,779.72,4,0.22
5053.99,"2021-05-27",2288.91,619.67,5.71,5,0.24
6732.83,"2021-05-27",1082.89,462.24,875.94,6,0.29
5244.33,"2021-05-27",2394.97,457.41,321.29,7,0.25
9919.64,"2021-05-27",2473.73,200.37,1492.91,8,0.28
8794.68,"2021-05-27",744.66,226.54,12.27,9,0.24
3240.50,"2021-05-27",1813.11,536.89,1766.55,10,0.23
644.67,"2021-05-27",1842.42,183.62,307.13,11,0.22
2591.31,"2021-05-27",2203.77,110.88,202.26,12,0.26
9323.57,"2021-05-27",1983.78,580.97,305.48,13,0.29
8207.52,"2021-05-28",134.66,682.64,771.17,1,0.25
4344.73,"2021-05-28",2334.77,229.05,722.68,2,0.25
5338.48,"2021-05-28",1928.35,660.02,1435.00,3,0.25
3536.62,"2021-05-28",1809.90,190.10,1604.58,4,0.21
5143.25,"2021-05-28",2299.02,596.91,1116.93,5,0.29
1262.84,"2021-05-28",1132.95,119.95,381.78,6,0.28
5483.15,"2021-05-28",2245.07,358.29,223.45,7,0.29
9726.46,"2021-05-28",469.45,34.24,1065.36,8,0.23
2941.78,"2021-05-28",787.70,572.88,546.47,9,0.27
835.29,"2021-05-28",1933.71,525.35,1184.90,10,0.29
1488.72,"2021-05-28",2598.59,260.92,493.29,11,0.26
4907.52,"2021-05-28",2492.34,249.38,1266.37,12,0.29
5031.06,"2021-05-28",2752.10,337.41,1824.58,13,0.24
8715.83,"2021-05-29",1033.05,154.19,1788.07,1,0.22
8600.47,"2021-05-29",608.51,202.88,1916.61,2,0.26
1558.72,"2021-05-29",2192.53,459.38,871.80,3,0.26
6273.99,"2021-05-29",1217.15,300.46,200.62,4,0.29
1937.23,"2021-05-29",2229.68,246.32,274.73,5,0.29
2454.26,"2021-05-29",363.12,548.52,1606.55,6,0.28
4293.02,"2021-05-29",189.37,471.49,1709.74,7,0.25
1166.96,"2021-05-29",1183.23,644.13,1617.71,8,0.21
3948.81,"2021-05-29",2256.17,438.61,826.36,9,0.29
9055.70,"2021-05-29",883.16,137.67,205.11,10,0.27
5043.44,"2021-05-29",2392.33,320.80,946.01,11,0.27
6619.91,"2021-05-29",2346.61,83.36,726.74,12,0.23
9330.49,"2021-05-29",973.13,223.85,1540.13,13,0.26
7978.63,"2021-05-30",919.28,40.36,895.23,1,0.25
4977.91,"2021-05-30",145.22,475.32,1178.38,2,0.27
6497.66,"2021-05-30",868.86,569.54,395.10,3,0.27
5027.87,"2021-05-30",2009.88,126.88,2010.23,4,0.25
7206.57,"2021-05-30",986.93,101.43,1300.97,5,0.29
1790.20,"2021-05-30",2499.15,61.40,483.77,6,0.22
8479.35,"2021-05-30",1096.06,352.02,1294.78,7,0.29
313.45,"2021-05-30",2750.71,585.50,731.76,8,0.25
6894.04,"2021-05-30",533.23,18.04,282.90,9,0.26
5433.25,"2021-05-30",740.46,615.64,1059.41,10,0.24
253.70,"2021-05-30",938.24,395.81,883.04,11,0.27
1169.69,"2021-05-30",86.92,231.41,849.46,12,0.27
4137.78,"2021-05-30",2135.00,409.07,1077.38,13,0.26
3346.12,"2021-05-31",2325.25,379.06,1746.52,1,0.24
5997.46,"2021-05-31",2592.02,355.99,614.67,2,0.28
3881.67,"2021-05-31",1186.77,176.32,819.79,3,0.25
7334.22,"2021-05-31",204.23,444.06,1216.30,4,0.23
6261.26,"2021-05-31",1868.61,245.69,1177.49,5,0.27
3149.33,"2021-05-31",1190.55,23.70,234.99,6,0.29
4947.23,"2021-05-31",1253.12,129.92,1184.40,7,0.27
2102.98,"2021-05-31",1876.03,495.80,1227.63,8,0.25
7659.04,"2021-05-31",525.04,221.61,1561.27,9,0.22
7138.15,"2021-05-31",1606.59,374.95,1325.66,10,0.27
244.06,"2021-05-31",484.96,241.12,130.06,11,0.25
8351.83,"2021-05-31",2421.89,289.19,1093.83,12,0.26
7658.85,"2021-05-31",918.68,313.62,10.61,13,0.29
9682.07,"2021-06-01",169.77,223.88,414.29,1,0.21
1175.23,"2021-06-01",1647.17,490.81,288.79,2,0.30
1653.90,"2021-06-01",1604.03,567.80,1506.14,3,0.29
5806.80,"2021-06-01",394.38,305.77,1013.65,4,0.29
7052.79,"2021-06-01",2286.71,105.71,107.36,5,0.26
2343.83,"2021-06-01",861.81,577.91,1579.48,6,0.28
539.49,"2021-06-01",1199.75,297.43,1225.42,7,0.27
5949.76,"2021-06-01",2243.95,215.79,1482.72,8,0.27
4088.90,"2021-06-01",1414.35,3.26,783.40,9,0.23
7434.37,"2021-06-01",2516.03,381.87,615.72,10,0.24
2943.63,"2021-06-01",1501.35,36.45,955.89,11,0.22
691.96,"2021-06-01",2309.67,206.00,348.55,12,0.30
9315.12,"2021-06-01",917.86,92.60,2048.83,13,0.24
3312.57,"2021-06-02",1052.48,29.82,774.53,1,0.28
294.74,"2021-06-02",1960.26,217.89,375.89,2,0.24
7237.45,"2021-06-02",1797.41,19.31,557.70,3,0.26
6134.58,"2021-06-02",1774.39,489.81,1646.50,4,0.29
7960.41,"2021-06-02",156.29,518.12,997.04,5,0.27
1513.22,"2021-06-02",1404.43,6.63,1300.92,6,0.28
1559.84,"2021-06-02",575.81,272.56,826.22,7,0.22
5343.77,"2021-06-02",635.74,349.18,943.38,8,0.22
4459.87,"2021-06-02",633.68,284.61,1449.19,9,0.24
3472.59,"2021-06-02",125.53,92.85,388.34,10,0.21
3545.12,"2021-06-02",1651.04,477.42,481.79,11,0.27
9089.93,"2021-06-02",2553.15,124.23,1056.44,12,0.27
9704.72,"2021-06-02",815.95,693.64,220.32,13,0.22
755.33,"2021-06-03",1006.33,492.88,1722.58,1,0.29
3168.23,"2021-06-03",1558.03,522.09,1618.14,2,0.22
5546.52,"2021-06-03",2457.47,283.86,1898.57,3,0.30
4387.21,"2021-06-03",1011.63,301.05,358.68,4,0.26
9335.35,"2021-06-03",735.09,312.36,1044.73,5,0.23
1936.58,"2021-06-03",991.00,494.32,696.57,6,0.27
5001.43,"2021-06-03",1380.50,466.43,101.98,7,0.23
6765.41,"2021-06-03",332.30,527.52,1399.28,8,0.21
4196.40,"2021-06-03",721.17,149.37,1843.45,9,0.27
6220.41,"2021-06-03",2515.76,1.14,566.37,10,0.27
496.08,"2021-06-03",2548.31,291.13,1863.75,11,0.25
1113.61,"2021-06-03",163.33,277.50,314.07,12,0.28
4938.13,"2021-06-03",2065.96,324.66,1296.15,13,0.28
50.63,"2021-06-04",1292.60,351.23,1973.79,1,0.25
1660.55,"2021-06-04",965.04,78.34,1336.55,2,0.28
7092.90,"2021-06-04",1240.79,336.11,223.69,3,0.21
748.01,"2021-06-04",633.31,421.65,714.60,4,0.29
6268.87,"2021-06-04",2137.85,651.20,872.96,5,0.30
6784.77,"2021-06-04",2072.68,503.57,580.58,6,0.25
5711.88,"2021-06-04",196.82,421.23,139.19,7,0.28
3379.08,"2021-06-04",1672.62,130.96,2087.34,8,0.26
2233.94,"2021-06-04",928.86,382.08,1004.51,9,0.25
1550.15,"2021-06-04",2197.24,233.15,195.75,10,0.23
3391.96,"2021-06-04",2586.14,123.47,1322.93,11,0.25
5150.74,"2021-06-04",1639.71,459.11,1038.14,12,0.23
1705.16,"2021-06-04",796.57,304.07,2031.61,13,0.25
106.14,"2021-06-05",1297.89,217.97,1055.69,1,0.22
7878.02,"2021-06-05",511.65,567.51,256.20,2,0.22
6697.27,"2021-06-05",1093.07,91.53,2006.81,3,0.26
9021.85,"2021-06-05",1653.34,486.19,1310.46,4,0.30
5477.06,"2021-06-05",2290.14,23.15,777.52,5,0.26
8471.68,"2021-06-05",2100.94,257.56,1503.54,6,0.24
3968.54,"2021-06-05",2167.14,567.63,1059.67,7,0.28
7672.25,"2021-06-05",2593.76,608.73,762.86,8,0.22
7574.18,"2021-06-05",1826.62,10.55,1239.33,9,0.28
1093.07,"2021-06-05",793.34,34.07,1658.89,10,0.23
5616.98,"2021-06-05",2084.68,427.55,1416.69,11,0.27
9093.16,"2021-06-05",1822.61,585.66,1032.88,12,0.26
2593.90,"2021-06-05",545.01,395.68,826.37,13,0.25
3937.89,"2021-06-06",1988.55,572.85,1325.60,1,0.27
4688.80,"2021-06-06",506.17,532.00,1233.49,2,0.27
1768.77,"2021-06-06",365.89,634.75,1466.04,3,0.28
2316.52,"2021-06-06",729.06,343.54,768.92,4,0.23
7584.87,"2021-06-06",2465.87,80.78,1513.70,5,0.25
3815.69,"2021-06-06",1857.23,420.35,1654.96,6,0.30
7014.86,"2021-06-06",2085.85,378.05,1795.88,7,0.26
4070.14,"2021-06-06",518.12,137.86,1170.54,8,0.27
77.44,"2021-06-06",1456.01,609.83,1665.23,9,0.26
1743.08,"2021-06-06",852.20,296.59,896.68,10,0.25
9260.19,"2021-06-06",2145.65,13.31,856.42,11,0.25
5965.50,"2021-06-06",1527.93,35.97,101.87,12,0.23
1159.14,"2021-06-06",554.00,174.90,1837.59,13,0.23
3934.10,"2021-06-07",1762.85,586.31,2056.62,1,0.26
2094.29,"2021-06-07",2568.67,598.73,1434.96,2,0.30
9791.22,"2021-06-07",1840.96,256.35,1110.06,3,0.30
4051.27,"2021-06-07",2589.19,68.56,171.20,4,0.23
8585.92,"2021-06-07",179.05,261.90,788.00,5,0.22
170.56,"2021-06-07",1545.97,64.68,314.31,6,0.30
8821.70,"2021-06-07",1859.67,126.91,1118.82,7,0.26
9142.72,"2021-06-07",172.54,140.05,339.17,8,0.24
6149.97,"2021-06-07",1281.36,141.12,109.91,9,0.27
3471.10,"2021-06-07",2715.33,694.10,1929.28,10,0.30
6146.38,"2021-06-07",509.96,58.59,342.24,11,0.30
3093.45,"2021-06-07",2746.37,17.09,1262.41,12,0.30
9353.53,"2021-06-07",1093.99,232.09,711.99,13,0.23
8098.52,"2021-06-08",1538.32,420.59,1234.21,1,0.28
3177.28,"2021-06-08",992.42,99.39,225.10,2,0.25
3168.43,"2021-06-08",2262.15,391.56,974.64,3,0.29
7803.81,"2021-06-08",2506.76,262.79,1649.25,4,0.27
4207.86,"2021-06-08",2728.23,114.55,976.21,5,0.28
8210.06,"2021-06-08",1512.80,136.42,541.50,6,0.25
9305.78,"2021-06-08",767.94,55.82,929.71,7,0.23
7071.91,"2021-06-08",833.33,36.52,1379.65,8,0.21
885.15,"2021-06-08",1140.47,181.58,1926.86,9,0.28
2561.86,"2021-06-08",2626.46,657.13,15.85,10,0.28
2329.49,"2021-06-08",931.86,432.07,1463.77,11,0.27
4292.49,"2021-06-08",894.69,317.04,286.94,12,0.23
2578.01,"2021-06-08",2155.47,366.22,1700.79,13,0.27
1428.01,"2021-06-09",597.27,481.61,1180.29,1,0.22
2842.71,"2021-06-09",1558.96,396.37,1500.99,2,0.28
7893.26,"2021-06-09",1356.01,544.74,1452.97,3,0.27
6356.36,"2021-06-09",809.70,52.72,2094.39,4,0.23
8511.63,"2021-06-09",1934.92,154.75,398.58,5,0.25
1343.09,"2021-06-09",645.92,99.75,932.53,6,0.29
7238.47,"2021-06-09",1372.34,322.84,402.74,7,0.27
2001.72,"2021-06-09",2227.08,512.43,1199.15,8,0.25
6288.94,"2021-06-09",414.53,426.26,1989.41,9,0.25
798.89,"2021-06-09",1197.68,267.80,1000.99,10,0.29
2412.17,"2021-06-09",477.92,300.62,682.58,11,0.27
2271.24,"2021-06-09",855.91,176.57,1869.93,12,0.29
6862.67,"2021-06-09",1422.89,275.01,1985.79,13,0.24
786.45,"2021-06-10",1907.96,326.49,1698.83,1,0.23
5795.33,"2021-06-10",642.03,509.11,1242.07,2,0.28
2144.35,"2021-06-10",2027.61,289.37,1074.83,3,0.23
4393.65,"2021-06-10",982.68,298.37,1907.28,4,0.29
9941.80,"2021-06-10",657.14,313.69,489.19,5,0.27
5747.51,"2021-06-10",763.00,616.99,55.12,6,0.29
8327.96,"2021-06-10",2344.79,329.14,986.69,7,0.28
7532.44,"2021-06-10",1890.07,223.99,1079.54,8,0.27
6204.82,"2021-06-10",1048.26,675.46,695.63,9,0.28
866.61,"2021-06-10",225.97,446.42,121.76,10,0.28
2569.73,"2021-06-10",1717.17,296.28,540.23,11,0.29
5828.01,"2021-06-10",1817.32,614.86,1260.22,12,0.23
2574.31,"2021-06-10",898.62,192.12,688.05,13,0.28
7773.63,"2021-06-11",647.43,696.78,1460.00,1,0.24
9612.59,"2021-06-11",954.85,463.92,1018.75,2,0.26
5278.77,"2021-06-11",1377.40,376.55,1370.22,3,0.26
7940.02,"2021-06-11",809.88,386.35,431.52,4,0.24
9993.40,"2021-06-11",1304.34,429.52,105.24,5,0.23
7029.40,"2021-06-11",1975.42,437.68,20.97,6,0.29
5802.87,"2021-06-11",764.71,300.91,948.66,7,0.27
6267.40,"2021-06-11",304.33,634.89,1921.62,8,0.22
3643.70,"2021-06-11",2221.49,381.25,44.09,9,0.24
5221.30,"2021-06-11",282.48,379.78,315.84,10,0.30
4013.58,"2021-06-11",1260.21,550.49,462.38,11,0.22
3889.28,"2021-06-11",1657.52,62.32,1223.18,12,0.24
2707.06,"2021-06-11",1690.57,37.98,1088.46,13,0.23
971.22,"2021-06-12",1642.37,434.92,120.87,1,0.22
3142.77,"2021-06-12",2149.25,324.58,2087.83,2,0.27
9970.45,"2021-06-12",763.67,364.43,370.18,3,0.29
2570.83,"2021-06-12",2229.15,569.27,1446.90,4,0.23
2945.25,"2021-06-12",2558.17,551.54,1837.72,5,0.26
3898.81,"2021-06-12",1820.60,18.30,421.69,6,0.21
3077.91,"2021-06-12",697.88,485.40,896.15,7,0.24
2247.12,"2021-06-12",1366.76,413.23,432.12,8,0.22
7165.08,"2021-06-12",367.16,485.08,1576.97,9,0.26
4387.37,"2021-06-12",310.59,171.39,1965.30,10,0.30
1087.01,"2021-06-12",1210.97,205.04,210.25,11,0.25
9717.01,"2021-06-12",1568.43,304.70,798.97,12,0.26
877.49,"2021-06-12",2442.44,696.33,480.42,13,0.25
8665.22,"2021-06-13",489.00,579.91,509.40,1,0.27
8915.78,"2021-06-13",603.21,546.49,540.67,2,0.26
9710.25,"2021-06-13",1469.46,160.21,1986.34,3,0.24
4470.44,"2021-06-13",1550.41,28.72,1959.99,4,0.27
5013.39,"2021-06-13",2357.04,352.53,1433.01,5,0.27
496.22,"2021-06-13",1034.43,560.93,951.26,6,0.27
1987.32,"2021-06-13",2286.19,691.66,321.70,7,0.24
9585.11,"2021-06-13",713.44,155.83,1275.69,8,0.21
369.84,"2021-06-13",489.90,119.26,1532.94,9,0.24
7306.41,"2021-06-13",569.89,222.54,227.98,10,0.26
924.93,"2021-06-13",69.78,611.82,1979.50,11,0.27
2709.94,"2021-06-13",2577.93,192.84,1053.88,12,0.22
3591.58,"2021-06-13",1200.37,144.28,946.52,13,0.26
5205.30,"2021-06-14",2134.65,65.53,1100.20,1,0.30
3536.56,"2021-06-14",559.06,668.54,988.07,2,0.23
4084.97,"2021-06-14",39.38,152.56,738.16,3,0.22
145.82,"2021-06-14",1459.13,150.73,1294.72,4,0.29
6388.64,"2021-06-14",321.70,126.89,438.83,5,0.23
4637.10,"2021-06-14",1733.97,182.92,184.73,6,0.25
2365.01,"2021-06-14",1893.33,2.17,1880.22,7,0.25
5562.36,"2021-06-14",263.47,494.60,1800.22,8,0.26
1335.97,"2021-06-14",2307.86,535.99,1783.70,9,0.22
867.87,"2021-06-14",637.74,653.60,1790.37,10,0.27
3269.86,"2021-06-14",1446.75,128.90,530.24,11,0.23
6398.93,"2021-06-14",2719.90,429.47,1564.87,12,0.25
1615.03,"2021-06-14",482.59,498.54,430.86,13,0.26
2946.08,"2021-06-15",2279.79,389.21,2034.45,1,0.22
1374.30,"2021-06-15",243.83,200.88,1717.71,2,0.22
745.52,"2021-06-15",2265.95,5.05,784.20,3,0.25
3477.94,"2021-06-15",63.00,592.68,833.20,4,0.24
537.41,"2021-06-15",1004.85,264.90,1813.71,5,0.27
5652.71,"2021-06-15",2751.71,199.49,1013.71,6,0.24
6367.70,"2021-06-15",2712.50,152.04,338.46,7,0.23
2106.91,"2021-06-15",1896.48,383.56,474.20,8,0.26
1345.63,"2021-06-15",960.73,514.04,726.34,9,0.25
2692.34,"2021-06-15",58.55,497.04,905.19,10,0.28
2693.27,"2021-06-15",593.80,203.45,705.39,11,0.21
84.96,"2021-06-15",752.86,26.56,1293.41,12,0.28
4676.70,"2021-06-15",457.37,517.39,1932.06,13,0.28
4329.33,"2021-06-16",1515.02,641.92,2059.21,1,0.29
2989.66,"2021-06-16",967.04,610.04,2062.36,2,0.22
1775.44,"2021-06-16",262.00,395.38,1515.62,3,0.23
6203.78,"2021-06-16",1914.60,273.20,1152.21,4,0.29
5455.34,"2021-06-16",380.47,535.11,1207.80,5,0.27
8552.80,"2021-06-16",2148.23,163.91,573.75,6,0.26
8544.16,"2021-06-16",1609.08,617.03,746.61,7,0.23
803.84,"2021-06-16",2472.34,409.50,427.11,8,0.30
906.29,"2021-06-16",2611.83,116.34,489.81,9,0.24
6604.03,"2021-06-16",1191.49,80.86,1533.05,10,0.24
1558.97,"2021-06-16",2377.66,221.71,1690.70,11,0.22
2055.89,"2021-06-16",304.56,554.20,885.57,12,0.27
9603.28,"2021-06-16",1072.77,215.64,669.98,13,0.26
5223.60,"2021-06-17",1644.55,606.42,352.74,1,0.28
7816.97,"2021-06-17",516.79,519.74,1856.14,2,0.28
2717.06,"2021-06-17",1850.32,129.84,1679.93,3,0.26
7798.37,"2021-06-17",1876.13,542.60,443.13,4,0.29
171.54,"2021-06-17",716.96,144.65,1372.78,5,0.26
7300.90,"2021-06-17",2358.17,473.31,1590.70,6,0.22
9689.26,"2021-06-17",2560.21,592.47,383.03,7,0.29
8621.42,"2021-06-17",1957.81,617.86,576.34,8,0.29
1276.33,"2021-06-17",2696.00,618.36,1912.48,9,0.25
1129.81,"2021-06-17",1748.89,57.10,320.99,10,0.27
8649.06,"2021-06-17",1454.10,42.90,99.88,11,0.21
771.04,"2021-06-17",2485.34,272.98,1948.12,12,0.24
7405.03,"2021-06-17",2699.51,606.56,988.61,13,0.25
1278.63,"2021-06-18",385.54,344.40,1006.00,1,0.27
8663.16,"2021-06-18",92.98,92.06,1690.10,2,0.24
7691.85,"2021-06-18",2520.85,538.93,1392.21,3,0.29
4344.26,"2021-06-18",2268.35,284.81,1303.75,4,0.21
6085.69,"2021-06-18",2601.48,255.07,0.63,5,0.23
1307.44,"2021-06-18",2070.66,150.03,2036.16,6,0.24
8886.32,"2021-06-18",593.96,580.39,1526.99,7,0.26
5479.91,"2021-06-18",1523.00,377.47,306.30,8,0.23
4193.05,"2021-06-18",2098.64,675.99,1911.68,9,0.22
4636.94,"2021-06-18",214.49,203.07,692.88,10,0.26
4984.59,"2021-06-18",223.67,543.49,158.93,11,0.25
504.90,"2021-06-18",2629.94,93.10,1491.36,12,0.22
4772.43,"2021-06-18",1530.76,76.77,413.87,13,0.22
1936.79,"2021-06-19",1822.41,68.59,1263.44,1,0.23
7106.35,"2021-06-19",2006.20,434.96,1950.38,2,0.22
7831.16,"2021-06-19",1979.50,524.67,1649.41,3,0.28
8539.16,"2021-06-19",2002.67,81.44,1832.11,4,0.28
2670.08,"2021-06-19",2728.15,631.88,1723.32,5,0.22
2070.26,"2021-06-19",721.95,619.00,475.84,6,0.26
5538.72,"2021-06-19",747.92,490.45,1146.70,7,0.28
1961.34,"2021-06-19",188.42,7.94,238.91,8,0.23
7109.81,"2021-06-19",2739.36,628.48,2044.78,9,0.23
7717.06,"2021-06-19",1195.51,67.70,1894.95,10,0.21
7944.42,"2021-06-19",2224.21,247.24,1002.68,11,0.30
3702.45,"2021-06-19",2495.40,108.90,721.40,12,0.28
2510.95,"2021-06-19",2193.88,283.83,1108.29,13,0.23
5500.34,"2021-06-20",1768.03,56.35,1610.98,1,0.23
7883.13,"2021-06-20",2395.11,621.09,700.53,2,0.28
5319.81,"2021-06-20",2686.30,550.17,642.97,3,0.22
2589.97,"2021-06-20",2276.87,250.84,1052.56,4,0.22
455.03,"2021-06-20",2535.20,616.68,2076.19,5,0.24
2011.15,"2021-06-20",408.64,57.58,1958.31,6,0.28
7861.94,"2021-06-20",59.39,577.29,1924.17,7,0.23
807.81,"2021-06-20",2582.26,520.33,450.20,8,0.22
5478.23,"2021-06-20",1505.02,620.45,845.05,9,0.30
9594.59,"2021-06-20",2633.02,650.89,799.76,10,0.24
7704.13,"2021-06-20",2692.82,275.75,1049.22,11,0.24
3305.15,"2021-06-20",2724.12,148.23,1171.26,12,0.25
7753.82,"2021-06-20",397.43,520.40,1956.44,13,0.23
6843.55,"2021-06-21",2091.42,562.69,193.87,1,0.29
1829.45,"2021-06-21",1860.11,531.16,137.23,2,0.22
8153.48,"2021-06-21",139.01,154.98,1040.18,3,0.21
9233.75,"2021-06-21",420.24,243.16,269.71,4,0.30
4687.78,"2021-06-21",2625.52,604.42,494.57,5,0.24
8053.77,"2021-06-21",1772.49,393.12,606.38,6,0.30
2231.86,"2021-06-21",2796.72,170.48,114.45,7,0.23
871.96,"2021-06-21",1008.75,263.92,1358.34,8,0.26
9532.66,"2021-06-21",1207.83,234.51,971.18,9,0.22
5316.27,"2021-06-21",1417.28,515.75,1876.68,10,0.25
5916.53,"2021-06-21",172.34,314.21,1034.24,11,0.24
6215.62,"2021-06-21",25.88,360.52,830.46,12,0.24
3840.38,"2021-06-21",2113.41,189.32,605.98,13,0.28
4176.13,"2021-06-22",2326.28,63.09,761.82,1,0.23
3811.49,"2021-06-22",841.96,113.46,1962.77,2,0.24
4822.63,"2021-06-22",1018.93,596.14,447.14,3,0.26
6983.39,"2021-06-22",1149.71,338.95,1676.99,4,0.28
6792.01,"2021-06-22",1182.03,176.17,467.28,5,0.28
8915.14,"2021-06-22",555.08,249.21,166.97,6,0.25
9530.94,"2021-06-22",1971.51,526.87,826.37,7,0.30
633.24,"2021-06-22",1744.08,168.59,688.00,8,0.21
7790.53,"2021-06-22",1574.82,195.06,452.90,9,0.29
9405.03,"2021-06-22",8.91,511.49,1269.77,10,0.24
4996.05,"2021-06-22",2045.29,121.22,1981.64,11,0.29
6673.45,"2021-06-22",1164.31,158.25,1948.22,12,0.29
4086.81,"2021-06-22",1155.41,134.02,511.22,13,0.26
5155.78,"2021-06-23",200.26,5.94,1037.98,1,0.24
3187.59,"2021-06-23",1168.07,372.31,954.97,2,0.28
7240.30,"2021-06-23",201.62,460.38,403.31,3,0.25
9593.14,"2021-06-23",2047.66,637.63,223.21,4,0.25
3240.04,"2021-06-23",2445.43,46.18,987.69,5,0.27
6148.74,"2021-06-23",1398.51,423.70,573.45,6,0.22
4758.08,"2021-06-23",825.82,390.14,1936.99,7,0.26
4187.00,"2021-06-23",523.69,391.20,961.93,8,0.25
3087.71,"2021-06-23",1423.09,239.54,281.92,9,0.27
7635.08,"2021-06-23",1614.68,524.21,1618.68,10,0.25
6788.83,"2021-06-23",1721.35,98.90,276.88,11,0.25
9809.39,"2021-06-23",2200.90,460.42,1040.21,12,0.26
7313.23,"2021-06-23",882.74,426.60,1936.78,13,0.28
5029.46,"2021-06-24",2776.51,115.30,2036.36,1,0.29
3980.74,"2021-06-24",1365.87,440.98,1174.14,2,0.22
7285.39,"2021-06-24",2063.95,54.09,624.89,3,0.25
114.69,"2021-06-24",1344.14,698.66,1924.63,4,0.22
6851.13,"2021-06-24",1569.63,690.90,491.36,5,0.27
5479.93,"2021-06-24",498.71,78.11,1477.91,6,0.21
7718.03,"2021-06-24",481.96,303.08,639.09,7,0.28
2784.34,"2021-06-24",2253.46,26.46,678.47,8,0.23
1319.80,"2021-06-24",131.42,691.78,1853.95,9,0.26
1750.08,"2021-06-24",1168.76,147.84,2083.56,10,0.27
2071.57,"2021-06-24",1988.59,161.11,1332.65,11,0.23
3459.56,"2021-06-24",117.78,103.27,1434.78,12,0.28
8785.84,"2021-06-24",693.59,404.02,478.03,13,0.22
9990.98,"2021-06-25",916.72,322.66,107.13,1,0.23
1961.20,"2021-06-25",2194.40,143.57,243.90,2,0.29
3531.83,"2021-06-25",862.11,204.87,1655.00,3,0.25
7788.32,"2021-06-25",770.49,60.10,42.24,4,0.27
8206.66,"2021-06-25",1345.13,266.66,1784.17,5,0.23
6483.52,"2021-06-25",2149.83,533.97,793.48,6,0.30
5892.66,"2021-06-25",386.79,397.58,1603.57,7,0.29
7352.24,"2021-06-25",618.07,536.85,1289.12,8,0.23
4675.49,"2021-06-25",2416.54,187.07,433.89,9,0.22
2097.22,"2021-06-25",886.76,10.76,1821.37,10,0.22
4738.13,"2021-06-25",487.74,686.86,1726.48,11,0.27
9590.01,"2021-06-25",2445.28,240.61,536.18,12,0.23
5127.83,"2021-06-25",2792.31,450.47,1091.72,13,0.27
